	address	RestaurantID	Checkins	Recommended	Name	range	Rating	Reviews	
769	6991 E Camelback Rd	TkEMlu88OZn9TKZyeY9CJg	2305.0	Jewel of a place!	Mastro's City Hall	4.0	4.3	785	
770	10190 N 90th St, Ste 101	g-Q3rLkyGT-TtiRgE-PvgA	225.0	Worth Visiting	Canton Dragon Asian Grill And Bar	3.0	3.2	75	
771	4252 N Drinkwater Blvd	EYwmKq1hT8qYAF9hBlqjKw	24.0	Worth Visiting	Tru Sushi	5.0	4.8	5	
772	6939 E 1st Ave	PNTyiqS7R-0c1ofxOfDijQ	721.0	Jewel of a place!	Cafe Monarch	5.0	4.7	576	
773	7213 E 1st Ave	sk2L4KcJbkkF6eHfjitGpg	387.0	Worth Visiting	Big Earl's BBQ	3.0	3.0	122	
774	7001 N Scottsdale Rd, Ste 154	Wg4jlAgOUB51aX1c3ex9GQ	106.0	Worth Visiting	Sushi Sen	4.0	4.2	59	
775	15776 N Frank Lloyd Wright Blv	OqDtFvYZYFNhxaKsFB0zfg	186.0	Its your say finally!	Taco Bell	2.0	2.0	29	
776	9375 E Bell Rd	-01XupAWZEXbdNbxNg5mEg	295.0	At your own risk	18 Degrees Neighborhood Grill	3.0	2.9	77	
777	8763 E Bell Rd	jdLnAaARV_9LLMb1m_TPAQ	82.0	Worth Visiting	Sports Grill 101	4.0	3.9	11	
778	9011 E Via Linda	LgroNa-JH5W-wpJACXuz5A	855.0	Must Visit!	Akita Sushi	4.0	3.7	381	
779	15147 N Scottsdale Rd, Ste 133	PwAcm8buozeXyQaeUiSzGA	198.0	At your own risk	Coal Burger	3.0	3.0	61	
780	4327 N Scottsdale Rd	VeRHiEbUe_vHprYn8mnezA	163.0	Must Visit!	Franco's Italian Caffe	5.0	4.7	149	
781	8989 N Scottsdale Rd, Ste 608	IcSr0gUNSgVvjsgqSEKnbw	307.0	Must Visit!	ALMA	4.0	4.2	158	
782	18221 N Pima Rd, Ste 100	cvzQ5-wiub8xlDcqJaLxIw	62.0	Worth Visiting	Decanter Winery & Lounge	4.0	4.4	37	
783	7345 E Shoeman Ln	3u5el8pjsc6igwPlls0_6Q	590.0	Worth Visiting	Mr. Mesquite Street Tacos	4.0	4.0	75	
784	2613 N Scottsdale Rd	Noi53T0PWNEN9mQRS3-Ncg	8309.0	Jewel of a place!	D'Lite Healthy On The Go	4.0	4.3	767	
785	6149 N Scottsdale Rd	0QiXMQroT9V6ByBLehufgw	23.0	At your own risk	Mumbles Place	3.0	3.4	17	
786	6989 N Hayden Rd, Ste A12	QS3QxI7u5PRdtbGgI0-UsA	2909.0	Must Visit!	Sakana Sushi & Grill	4.0	4.0	318	
787	9000 E Chaparral Rd	VRTF9PAHgczBeOfuiUkBRw	19.0	Worth Visiting	The Desert Oasis	4.0	3.7	15	
788	4014 North Goldwater Blvd, Ste 104	u6GBuXJP8ZUxwRjYRRZLXg	2.0	Worth Visiting	Goldwater Deli	4.0	4.5	4	
789	8658 E Shea Blvd	wJYFQrlx-uRmujWM_IDFtw	240.0	Worth Visiting	Nello's Pizza	4.0	3.6	77	
790	7116 E Mercer Ln, Ste 101	GzYAIjVULpRrFV2dQMKDog	51.0	Must Visit!	Pasto di Forno	5.0	4.8	58	
791	10434 E Jomax Rd	0jv1aUWkZfoJumErj3JCFQ	83.0	Worth Visiting	Darcy's Ristorante	3.0	3.4	63	
792	10500 N Scottsdale Rd	8MNwX2vLAPffpVAFxLLN_A	25.0	Worth Visiting	Baja Beach Bar	4.0	4.2	4	
793	14148 N 100th St, Ste C-100	hoiMOXY9hF3KKxVpF5dRsA	993.0	Worth Visiting	Zipps Sports Grill	3.0	2.9	202	
794	14850 N Frank Lloyd Wright Blv, Ste 101	UELnOgcu9BBUcHv8cqEq_A	111.0	At your own risk	Panda Express	3.0	2.9	29	
795	6149 N Scottsdale Rd	46yg8fJ8fVA1QSaaL7XfOw	545.0	Must Visit!	Slanted Rice Vietnamese Bistro	4.0	3.9	208	
796	23655 N Scottsdale Rd, Ste 120	HKsDnEbwZ6DYKqEWtVdWJQ	49.0	Worth Visiting	Tomaso's When in Rome	4.0	4.0	82	
797	7135 E Camelback Rd, Ste 165	PaYHG4FkH4-tUX_wfYEbcg	3574.0	Must Visit!	Zoës Kitchen	4.0	3.9	177	
798	7217 E 4th Ave	b3wgQ6CccBO8fgvlbS0M1Q	453.0	Worth Visiting	Au Petit Four	4.0	3.6	93	
799	8912 E Via Linda, Ste 115	EgJ1bvAqnHrepFBMYoaAeg	2.0	Worth Visiting	Papa Murphy's	4.0	4.4	10	
800	6107 N Scottsdale Rd	AxkBQagYgHcuUC53sPI_Pg	9.0	At your own risk	Jacqueline's Cafe	3.0	3.0	11	
801	6991 E Camelback Rd, Ste B103	wqLpOPzjtXHXSNWu8yi_rA	91.0	At your own risk	Lunch Express	4.0	3.5	27	
802	7500 E Doubletree Ranch Rd	B-m7esq0IkhaWAtcH8hHBw	230.0	Worth Visiting	SWB, a southwest bistro	3.0	3.5	71	
803	17020 North Hayden Road	7ra_3K_ZebXNjMpaC6yVow	160.0	Worth Visiting	Toro Latin Restaurant and Rum Bar	4.0	4.1	112	
804	34422 N Scottsdale Rd, Ste 110	YrVoo51-y4jMxpZh-kPRfw	219.0	Worth Visiting	The Good Egg - Carefree	4.0	3.9	43	
805	7500 E Pinnacle Peak Rd	BjbokieOGk2CCq2t8wV6MA	426.0	Must Visit!	Spiga Cucina	4.0	4.1	325	
806	8340 E McDonald Dr	eb7wb5yABe12tSoeCpLSbw	15.0	Its your say finally!	Voltaire Restaurant	2.0	2.5	24	
807	10690 E Sheena Dr	QJMRAjCIuqrHGmeAZeYzOQ	63.0	At your own risk	Mesquite Grille	3.0	3.1	42	
808	14692 N Frank Lloyd Wright Blvd, Ste 147	tR4VVIdzcJCQus4GUFq3IA	49.0	Worth Visiting	La Cucina Bistro & Wine Bar	4.0	4.2	53	
809	15640 N Hayden Rd	gqEW_dPfTzMCP8DdLupl-A	1624.0	Must Visit!	Wildflower Bread Company	4.0	4.3	224	
810	14144 N 100th St, Ste B100	dODimuyIJGIxER5uzX5WuQ	296.0	Worth Visiting	Federico's Mexican Food	4.0	3.7	74	
811	8977 North Scottsdale Rd, Ste 500	9B44RcnOm5ko4tXzjhsoSw	22.0	At your own risk	La Sala Tequila Cantina	3.0	3.2	35	
812	32527 N Scottsdale Rd	1ZgqJjtb91E9tOKhKrzsuw	483.0	Worth Visiting	Hacienda's Mexican Grill	4.0	3.8	143	
813	7135 E Camelback Rd, Ste 125	C8D_GU9cDDjbOJfCaGXxDQ	4949.0	Jewel of a place!	Culinary Dropout	4.0	3.8	1193	
814	9120 E Indian Bend	JWsq_5AX1vDi-cG7iMJQCA	961.0	Must Visit!	YC's Mongolian Grill	4.0	4.1	218	
815	3001 N Hayden Rd	znNyiHZs5TAX64WonjJ4dg	673.0	Worth Visiting	Los Betos Mexican Food	4.0	3.9	105	
816	15050 N Northsight Blvd, Ste 107	12SAt4bH2YlyihIzzP5cBA	96.0	Worth Visiting	La's Thai Cuisine	4.0	4.3	84	
817	23415 N Scottsdale Rd, Ste 105	hNLgrdd0QC3qLbD4tOHHVQ	292.0	Must Visit!	Toyama	4.0	4.3	114	
818	15641 N Hayden Rd	a98_-_s6HGtbtBvBXaeudQ	261.0	Worth Visiting	Potbelly Sandwich Shop	4.0	3.8	49	
819	15227 N 87th St, Ste 107	1YQaI6yyWa8jSzP0jJX0tw	461.0	Worth Visiting	Capriotti's Sandwich Shop	3.0	3.3	133	
820	1617 N Granite Reef Rd	88QR1e2mFNd6Gt3BI1PNpw	19.0	Worth Visiting	Long Wong's	4.0	3.8	14	
821	7337 E Shea Blvd, Ste 100	hbPd3PnOlsjDIYAn5yvsUQ	316.0	Must Visit!	D'Lite Healthy On The Go	4.0	4.4	97	
822	14850 N Frank Lloyd Wright Blvd	AeDplBfh-irj-VHcd9YmbQ	88.0	Worth Visiting	MAD Greens - Northeast Scottsdale	3.0	3.5	64	
823	7847 E Mc Dowell Rd	aRis16GBg7iOeNGpLcVcjw	318.0	Worth Visiting	Taco Bell	4.0	3.7	31	
824	2922 N Hayden Rd	9Lbay3fbbXiyPe0YyEI98Q	188.0	At your own risk	Detours Tavern	3.0	3.4	30	
825	7333 E Indian Plz	dzmBn58boDASCg_LeAgNiA	56.0	At your own risk	Suede	3.0	2.7	30	
826	10050 N Scottsdale Rd, Ste 127	BEOuTVv5vjbHMrMMXI5pig	108.0	Worth Visiting	Abe's of Scottsdale Deli Restaurant	4.0	3.6	69	
827	23623 N Scottsdale Rd	LH8S1sUwxg2_TotePOFLvg	278.0	Worth Visiting	Lorenzo's Pizza and Pasta	4.0	3.5	164	
828	10433 N Scottsdale Rd	t5Ip9ggWaam6qAUH0WPKVg	368.0	Worth Visiting	NYPD Pizza	4.0	3.8	131	
829	8015 E Roosevelt St	ArQs--vHJtN7_m6hGH9EmQ	591.0	Must Visit!	Pesto Prima Cafe & Coffee	5.0	4.6	113	
830	20851 N Scottsdale Rd, Ste 101, Bldg D	5zRZ-h3iEXzjyad8gox39w	216.0	At your own risk	Chipotle Mexican Grill	3.0	3.2	36	
831	20775 N Pima Rd, Ste 110	o15GPMmuGp4qwoqmBOUgNw	596.0	Must Visit!	The Breakfast Joynt	4.0	4.2	185	
832	7014 E Camelback Rd	oD0jiSMgsQkAxScxOIQRRg	169.0	Worth Visiting	Sarku Japan	4.0	3.6	17	
833	2765 N Scottsdale Rd, Ste 107	AMN3Sgns9tB2x-b3eWk0qQ	2859.0	Jewel of a place!	Noodles Ranch	4.0	4.0	413	
834	10405 E McDowell Mountain Ranch Rd	oFZtsd8os5LA-Vj8fRxh-g	69.0	At your own risk	Sclafani's Famous Pizza	4.0	3.5	8	
835	23359 N Pima Rd, Ste C-145, Desert Village Shopping Center	nykN6bAZBjmy_4CvshkRKQ	59.0	Its your say finally!	Subway	2.0	2.2	5	
836	7401 E Frnk Llyd Wrght Blvd	pzyJ8TcADdx5tUIpCP7agA	1.0	Worth Visiting	Redfish	4.0	4.0	3	
837	7272 E Indian School Rd	0e04p30NZeOi1dBKwpXc-Q	12.0	Its your say finally!	Pacific's Cafe	3.0	2.8	4	
838	7919 E Thomas Rd	azy4-i93S7S7uN3pYGMddw	1401.0	Worth Visiting	Prankster's Too	3.0	3.3	108	
839	23565 N Scottsdale Rd	a82r2o9ZVC4bIVjvCaT5Jw	434.0	Its your say finally!	Safeway	3.0	2.7	19	
840	17020 N Hayden Rd	mYZth87kJbyWwmTmVsvKcw	801.0	Worth Visiting	TPC Scottsdale	3.0	3.4	68	
841	1516 N Hayden Rd	wY89ma0V0g8U0G51_i_LZA	175.0	At your own risk	McDonald's	3.0	2.8	21	
842	6840 E Camelback Rd	_MVSmAYSl4RkgXBg5e8JaQ	657.0	Must Visit!	Original Pancake House	3.0	3.4	251	
843	8418 E McDonald Dr	6zincCvQTb9BsuK-GHZ4cw	330.0	Worth Visiting	Chizona's Pizza	4.0	3.5	148	
844	2805 N Scottsdale Rd, Ste 103	l4pAkHCVUKAcDvo-iNSbYA	2226.0	Jewel of a place!	Ahipoki Bowl	4.0	4.3	539	
845	16220 N Scottsdale Rd	x6uV0hh4aUtp48BFL8DklQ	166.0	At your own risk	City Market Deli & Catering	3.0	3.1	11	
846	4301 N Scottsdale Rd	djAjld22dIUTI_R21gbzqw	30.0	Worth Visiting	Technique Restaurant	4.0	4.2	10	
847	2870 N Hayden Rd	Crz3YPKbXdRzftigOr62_w	454.0	At your own risk	Sonic Drive-In	3.0	2.8	36	
848	7366 E Shea Blvd	onoZsIFPJXumpV_ndxcGTQ	815.0	Worth Visiting	The Coffee Plantation	4.0	3.5	123	
849	1617 N Granite Reef Rd	Fl-ToG3j9jVBY43NOmCOkA	20.0	Worth Visiting	Zaidi's Grill	4.0	4.0	13	
850	4868 E Cactus Rd	U3O8l_wmzdeckbhHpuRWCg	689.0	Worth Visiting	Olive Garden Italian Restaurant	3.0	3.1	110	
851	7847 N Mockingbird Ln	7dG046T45h4eRwKsI26-vQ	249.0	At your own risk	Camelback Golf Club	3.0	3.4	23	
852	7014 E Camelback Rd, Ste 1060	K4rLi2Mqz931v07nMSih5w	13.0	Its your say finally!	Chipotle Mexican Grill	1.0	1.4	11	
853	20831 N Scottsdale Rd	WZNcffmtdhCRcM8ikUMfPg	3.0	At your own risk	Stacy's Place	3.0	3.0	3	
854	7373 E Scottsdale Mall	gh07-uAHqmDZkj_u9rQHZQ	619.0	Worth Visiting	The Blue Moose	4.0	3.6	72	
855	4222 North Scottsdale Rd	xR1gLCH5resvtq1eV1nebg	6013.0	Jewel of a place!	Cold Beers & Cheeseburgers - Old Town	4.0	3.7	618	
856	9500 E Vía De Ventura	tvUhTJcZ0R0TrP8AwuwSkQ	29.0	Its your say finally!	Humble Pie	2.0	2.3	24	
857	15501 N Hayden Rd	XOOF9Ks5OL1RpFvduKYk1g	81.0	Its your say finally!	Burger King	2.0	2.4	9	
858	2765 N Scottsdale Rd	u6xb2aUAvX6i1WhsQWqgWg	2473.0	Jewel of a place!	Lo-Lo's Chicken & Waffles	4.0	3.9	618	
859	7605 E Pinnacle Peak Rd, Ste 3	kR4NBNFf5SLpeAtZ-uPoPg	490.0	Must Visit!	That's Amore Gelato	5.0	4.7	223	
860	7014 E Camelback Rd, Suite 1433	tIrzcjC5_oBpY6R0G64z5g	603.0	Must Visit!	Modern Steak	4.0	3.9	237	
861	23207 N Scottsdale Rd	O0UhNI9KHdY1wOdhEtT2vg	105.0	Worth Visiting	Eddie Merlot's	4.0	4.0	108	
862	6186 N Scottsdale Rd	Kk2Zd-18L9zu5dk7xzQBNw	442.0	Worth Visiting	J. Alexander's	4.0	3.6	89	
863	20567 N Hayden Rd, Ste 101	Svsud1uD0I_KcZpSATmgkA	309.0	Worth Visiting	The Good Egg - Hayden Peak	3.0	3.3	67	
864	9619 N Hayden Rd, Ste 101	tWJWgm6o-FwwcxXa6G7l4Q	442.0	Worth Visiting	Fired Pie	4.0	4.1	90	
865	5998 North Granite Reef Rd	2pzfPQ6-A3OL9yHhgWhuNg	117.0	Its your say finally!	Mcdonalds	2.0	2.2	16	
866	2712 N Scottsdale Rd	YRCPmwsdyshc2EOOT8MhvA	163.0	At your own risk	Boston Market	3.0	3.3	26	
867	7125 E 5th Ave, Ste 31	E-LZ0Xl1ETDeMrtM9H3-PQ	1548.0	Jewel of a place!	FnB	4.0	4.3	495	
868	8225 E Indian Bend Rd	gQDVBIPvUp-nV1qYz9NndQ	9.0	At your own risk	OC Seven	3.0	3.2	5	
869	20343 N Hayden Rd, Ste 120	si0aURvXxdwP04oJqkr_zA	679.0	Must Visit!	Juan Jaime's Tacos and Tequila	4.0	3.8	218	
870	3030 N 68th St	seJ7Hlwr583gNGkT3amzIA	10.0	At your own risk	La Escondida	4.0	3.6	8	
871	4425 N Saddlebag Trl	35ACJdT8mJVtkJeFTbVsdQ	3866.0	Worth Visiting	Majerle's Sports Grill	3.0	3.4	122	
872	15030 N Scottsdale Rd, Ste 180G1A	B8zMmUlCIX7Ts8VSgy9B-A	239.0	Worth Visiting	Shake Shack	3.0	3.4	94	
873	4747 E Greenway Rd	aFGRzoMkSdi010_ECpFOhw	2.0	Worth Visiting	Starbucks	4.0	4.0	3	
874	11425 E Via Linda	cVkCERGYfelZ9YOZTFl-qg	117.0	Its your say finally!	McDonald's	2.0	2.2	17	
875	7135 E Camelback Rd, Ste 160	5nZVVPO_cYH9aQeClTP9zA	4755.0	Must Visit!	Sauce Pizza and Wine	4.0	3.6	226	
876	7111 E Thomas Rd	6cvOP_D-dqLm-YDSBG646w	9.0	Its your say finally!	Bush's Chicken	2.0	2.5	10	
877	7135 E Camelback Rd, Ste 101	qutQLFutEyHy440jpADnxA	1241.0	Worth Visiting	P.F. Chang's	3.0	3.3	184	
878	6949 E Shea Blvd	pQSn1vvdiZ3oumWjE1XUKQ	751.0	Must Visit!	Thai House	4.0	3.9	228	
879	7949 E Acoma Dr, Ste 209	Hfr6EzpQDozNFPH4By9Cyw	1.0	At your own risk	MXP Real Estate Investment	4.0	3.7	3	
880	15515 N Hayden Rd	h6Y1-KfN2XBkcrV85CS8yg	3027.0	Jewel of a place!	Studio Movie Grill	3.0	3.3	664	
881	524 N 92nd St	0bF6jv97Z6VbruRpepUOcw	300.0	Must Visit!	Cholla Prime Steakhouse & Lounge	5.0	4.6	211	
882	15111 N Hayden Rd, Ste 170	LFfYe-hh1NKFtUKV3LUgfg	930.0	Must Visit!	Indian Paradise	4.0	3.8	219	
883	3102 N Scottsdale Rd	aqONNC5onqX6EqHHUO1CJA	2928.0	Jewel of a place!	Oregano's Pizza Bistro	4.0	4.0	525	
884	10585 N 114th St, Ste 401	_2zteKyb7si8VxMpGNYpxQ	32.0	Worth Visiting	Du Jour Restaurant	4.0	4.4	19	
885	4209 N Craftsman Ct	4tmDq6jkFMQ3eac-BkF1jw	472.0	Worth Visiting	Old Town Gringos	4.0	3.7	83	
886	2515 N Scottsdale Rd	SUhBnQdG8MWkmjM6wsnVdw	13.0	At your own risk	Tang Dynasty Restaurant And Bar	3.0	3.4	25	
887	14611 N Scottsdale Rd	AyNI6G0w3o51zp0tucE12A	48.0	At your own risk	Pie Five Pizza	3.0	3.4	39	
888	15576 N Pima Rd, Ste A-5	JdtJ3jmMukLXU-gDjVTEgg	1152.0	Jewel of a place!	Thai House	4.0	3.9	357	
889	4363 N 75th St	AcFmtQtWdV8NJuAORmBYiQ	102.0	At your own risk	BRKFST	3.0	3.0	38	
890	11500 N Hayden Rd	cABJSn_Pw01tX7LhnvDTDA	25.0	Worth Visiting	Starfire Grille	5.0	4.6	7	
891	8880 E Via Linda, Ste 106	DqAKVS9zdjepVOa46yKyVw	12.0	At your own risk	Teakwood's Tavern & Grill	3.0	3.2	14	
892	14144 N 100th St, Ste 125	mLj1xf3Za6PAoEYsddOOOQ	39.0	Worth Visiting	Subway	4.0	4.2	4	
893	9330 E Poinsettia Dr	WRlcASYWlNYmMr9lHOYw1Q	165.0	Worth Visiting	Convenient Corner Market	5.0	4.8	40	
894	8320 N Hayden Rd, Ste D101	HyKtNKSuxy9iCX2I7havKQ	4.0	Worth Visiting	Peter's Cuisine -Grill- Banquets	4.0	4.1	9	
895	16640 N Scottsdale Rd	C2BR0TjNacoNzItPLUHTAA	2775.0	Jewel of a place!	Coconut's Fish Cafe	4.0	4.4	702	
896	7217 E Main St	3A0xvZPEUduT0GE9VxxUUQ	249.0	Worth Visiting	The Great Australian Bakery	4.0	4.3	92	
897	2931 N Scottsdale Rd	ooZQt0jRqrJ_ejhjP8C4Mg	409.0	Its your say finally!	Panda Express	2.0	2.4	49	
898	6113 N Scottsdale Rd	zrDi4gEaUi64lAMfJU51dw	1829.0	Jewel of a place!	Houston's Restaurant	4.0	4.0	477	
899	7570 E 6th Ave	hLooQDEtgw37K_ajhvm4Xg	385.0	Worth Visiting	Rosati's Pizza Sports Pub	3.0	3.3	113	
900	1495 N Hayden Rd	xRUQHWCscNqWQzzfO9qN3A	54.0	Its your say finally!	Rosati's Pizza	2.0	2.1	38	
901	7210 E 1st Ave	Xgk-d2x59qhPxOsuCKeShw	724.0	Worth Visiting	Pita House	3.0	2.5	186	
902	7025 E 1st Ave	WBt2pa7k_K2LKW2OJuXG9Q	510.0	Jewel of a place!	Arcadia Farms Cafe	4.0	3.8	580	
903	7700 E McCormick Pkwy	l_Ncq1XfTmd9q_zvGQiW0g	58.0	At your own risk	Sangria's Lounge	3.0	3.0	12	
904	7908 E Chaparral Rd	E87O1z46cEPyfdrvfOMMjw	55.0	At your own risk	Domino's Pizza	3.0	3.2	28	
905	23359 N Pima Rd	LlpBt-qJ1ASS9lw28wZ04Q	12.0	At your own risk	Domino's Pizza	4.0	3.5	10	
906	18835 N Thompson Peak Pkwy	SKpg4zgr83YPZ14uzhmn9g	199.0	Must Visit!	Ciao Grazie	4.0	4.2	112	
907	6186 N Scottsdale Rd	qxNKPJfuklMxwPbkHLHeWQ	719.0	Must Visit!	Paul Martin's American Grill	4.0	4.0	315	
908	7700 E Mccormick Pkwy	V6q7HdqNLo3j_wa9mpW5dg	6.0	Its your say finally!	Bar Six40	2.0	2.3	3	
909	7919 E Thomas Rd	StnWWcLsXBAhEqsbQkZgiw	37.0	Its your say finally!	Little Caesars Pizza	2.0	2.4	16	
910	7001 N Scottsdale Rd	QaMb5uqUmC4Zm4aNVzM8kQ	94.0	Worth Visiting	Taberna Mexicana	4.0	3.9	54	
911	8018 E Thomas Rd	7Gn0NmZIagfY7JlfwuEJnw	109.0	At your own risk	Pho King Food Truck	3.0	3.1	75	
912	20825 N Pima Rd	v4YmJDtKzG2Dlh-vGB241w	309.0	Must Visit!	Market Street Kitchen	4.0	3.6	205	
913	8752 E Shea Blvd	FGJpnAGh_mjCYsJPVhV6kA	10.0	Worth Visiting	Il Poggio D'Italia	5.0	4.7	6	
914	7215 E 1st St	uBZq-ny6OgE2_J4ejH6OUg	548.0	Must Visit!	Shakes & Cones	4.0	4.4	165	
915	4280 N Drinkwater Blvd, Ste 100	8h4bFfnVskpCClFd0OKagA	67.0	At your own risk	Jackrabbit Supper Club	3.0	2.8	17	
916	5402 E Lincoln Dr	6CBae7NZYyT654RCMUDOjw	14.0	At your own risk	Lincoln Restaurant and Bar 1936	3.0	3.5	17	
917	15688 N Pima Rd, Ste C6	WmHRxbW3m8cngS4e6T8Cnw	1682.0	Must Visit!	The Skeptical Chymist	4.0	3.6	343	
918	3701 N Marshall Way	V11krhiPeyOnsUmhboP6_A	6.0	Worth Visiting	Bespoke Inn and Bespoke Cycles	5.0	4.8	4	
919	15147 N Scottsdale Rd, Ste H-135	F1PMcEIg-FHZvwhiUoFEgw	1221.0	Must Visit!	Grimaldi's Pizzeria	4.0	3.7	280	
920	8900 E Pinnacle Peak Rd, Ste C1	N1ei3ADwtUgrftAT4Yglrw	2.0	At your own risk	The Spoon Cafe	3.0	3.3	3	
921	16427 N Scottsdale Rd, Ste 130	w059owye0VLzpRRW6np74Q	362.0	Worth Visiting	Uncorked Wine Bar & Bistro	4.0	3.9	82	
922	16403 N Scottsdale Rd	8jHLEXfoy3Q9TdvJYvtWvg	966.0	Worth Visiting	Benihana	3.0	3.0	244	
923	13901 North 73rd St	I7Pd2UMYg4rttMsySPmwOQ	28.0	Worth Visiting	Times Square Neighborhood Italian Restaurant	4.0	4.0	38	
924	7620 E Mckellips Rd, Ste 14	bBofiqwqKBxNBvNsP6BJzA	3.0	Its your say finally!	Devil Hotz	2.0	2.2	6	
925	20751 N Pima Rd, Ste 105	ALgH4S65heUffUjcBiNJ0Q	195.0	At your own risk	West Addison	3.0	3.1	35	
926	8620 E Thompson Peak Pkwy	cHzbYbyOokI86dpjN7gyDg	254.0	Worth Visiting	Grayhawk Golf Club	4.0	3.6	40	
927	7000 E. Camelback Road, #2242	6g0knzKWOR9XYLroAow5-Q	36.0	At your own risk	Wetzel's Pretzels	3.0	3.2	9	
928	10520 N 90th St	HC8x_oRrWYbmPhDYNZLUzw	188.0	At your own risk	Uncle Sam's	3.0	3.1	50	
929	4233 N Scottsdale Rd	UPF6nUKB_kbMM44xiEc66g	457.0	At your own risk	Jimmy Woo's	3.0	2.9	78	
930	7014 E Camelback Rd, Ste 568	HH26SnOm2Ab7UfkNhQU66A	32.0	Its your say finally!	Sbarro	2.0	2.0	6	
931	3748 N Scottsdale Rd	qxVcSWGKyH3HkkHV8NinDA	1039.0	Worth Visiting	Salty Senorita	3.0	2.9	315	
932	15688 N Pima Rd, Ste C1	Pt7mEjQsL4rgxd0kVb0Smw	87.0	Worth Visiting	Traffic Jam	4.0	4.0	26	
933	3636 N Scottsdale Rd	ZQ0CBGI50UsOq2BZe1WIHQ	658.0	Worth Visiting	Union Barrelhouse	3.0	3.5	159	
934	18241 N Pima Rd	nLU-Dhs6ATughOfmBArpGw	26.0	Its your say finally!	McDonald's	2.0	1.8	24	
935	14870 N Northsight Blvd, Ste 103	Xfod0UWr_9B-TOM6qxVIwQ	504.0	Worth Visiting	Asian Island	4.0	3.7	150	
936	20715 N Pima Rd, Ste 110	O5XL7mCKnmJ4QdoPcd3Feg	14.0	Worth Visiting	Banzai Cowboy Sushi & Martini Bar	4.0	3.8	8	
937	6137 N Scottsdale Rd	UHPjDgiEHnTe7-MP-b2kyQ	343.0	Must Visit!	Veneto Trattoria	4.0	3.9	163	
938	18221 N Pima Rd, Ste 100 & 105	EpPOZAG0u7qHP-jv5HjFUg	224.0	Must Visit!	Koi Poke Bar & Bowl	5.0	4.7	112	
939	524 N 92nd St	tYYJYqbw1zasFUCqrkawKQ	349.0	Worth Visiting	Eagles Buffet	4.0	3.5	100	
940	7014 E Camelback Rd, Ste 577	ghVWzVyEUW1BA_WBX-P5aQ	60.0	Its your say finally!	Blue Burrito Grille	3.0	2.6	8	
941	20511 N Hayden Rd, Ste 125	t_ayKppVhxr7oDuz66oJ3g	35.0	At your own risk	BluBurger Grille	3.0	3.2	16	
942	6850 E Main St	thBWpIcP6vclsHS6GfI1dw	2406.0	Jewel of a place!	Hotel Valley Ho	4.0	4.1	511	
943	3213 N Hayden Rd	ocpUkvTKGS2q_etzVAydaA	31.0	Worth Visiting	Kingdom's Donuts	5.0	4.7	15	
944	7101 E Mcdowell Rd	FxxXlegMzUymnCdx4jmnWQ	29.0	At your own risk	Sakura Grill & Supreme Buffet	3.0	3.0	18	
945	7323 E Shoeman Ln	c6lzPktduqtKqRSnX_CUTg	304.0	Worth Visiting	El Panzon Y Frida	4.0	4.4	81	
946	6166 N Scottsdale Rd, Ste 210	s7xHM_edyIpyerNvZygSTQ	10.0	Its your say finally!	Fontana Di Amore	3.0	2.5	17	
947	4233 N Scottsdale Rd	hLrrgQwn-K-IPI8g2etAoQ	2045.0	Must Visit!	Morning Squeeze	3.0	3.2	504	
948	14950 N Northsight Blvd	ZyKW25wANhbk8HnQpXy_0A	8.0	Its your say finally!	Salty Senorita North	2.0	2.2	24	
949	14850 N Northsight Blvd	wEc4JE2NYQr1RnGjGr4q7w	1457.0	Must Visit!	K O'Donnell's Sports Bar & Grill	4.0	4.0	286	
950	7730 E McDowell Rd, Ste 111	0kag5JGemji05P3oxx4lpg	293.0	Worth Visiting	New China Gate	3.0	3.5	128	
951	7000 E Shea Blvd, Ste 1580	871IVJnGz0TTW7g5_F68Lg	3.0	Worth Visiting	Little Rangoon Taste of Burma	4.0	4.3	29	
952	10320 N Scottsdale Rd	NHzdf87ObSNIXrT5axTubQ	15.0	At your own risk	Pizza Hut	4.0	3.7	12	
953	7122 E Greenway Pkwy, Ste 120	3w22LbUT5fwHLT9-ytIXhw	62.0	Worth Visiting	Queen Creek Olive Mill Marketplace	4.0	4.4	27	
954	10767 N 116th St	cA2ZGg41C-KEuHLwXxoB1Q	520.0	Worth Visiting	Cold Beers & Cheeseburgers	3.0	3.5	135	
955	13610 N Scottsdale Rd	0PFf3RKtDQyHnrdcPo8zMQ	1191.0	Must Visit!	Foosia	4.0	3.8	274	
956	7134 E Stetson Dr, Fl 3, 3rd Level	W8xG9Bzk3TPPkBR5jx1pgg	544.0	Worth Visiting	Casablanca Rooftop Lounge	3.0	3.5	156	
957	17025 N Scottsdale Rd, Ste 140	HOqtos5lUqV9x0MJbqwR1Q	208.0	Worth Visiting	Wine Warehouse	4.0	3.9	41	
958	7333 E Shoeman Ln	Fo-Qyaas3tOsA_GE4_lFbQ	435.0	Its your say finally!	Gus's NY Pizza Lounge	2.0	1.9	145	
959	14891 N Northsight Blvd, Ste 119	prFx0Kg92PfPkoU8OY4KxA	126.0	Worth Visiting	Nirvana Indian Cuisine	5.0	4.6	50	
960	4412 N Miller Rd	fN7ds9Dk4IfMsh4RT9x82w	196.0	Must Visit!	J's Kaiyo Sushi & Bar	4.0	4.4	97	
