	RestaurantID	Name	address	Checkins	Reviews	Recommended	Rating	range		
799	nhMHfbBSA10d7St6eRHBVw	Max's Mukhaase	1245 W Guadalupe Rd, Ste B7	48.0	41	Worth Visiting	4.2	4.0		
800	K7jOJ3ddscDeQHDHhU_r4g	Hilton Phoenix/Mesa	1011 W Holmes Ave	390.0	56	At your own risk	3.0	3.0		
801	PM9_-eotWntTW7tLBCsScw	Souper Salad	1457 W Southern Ave	12.0	4	At your own risk	3.5	4.0		
802	BMknWMDDgwdDtPOc7K4fAw	Chez Nappy	1740 S Mesa Dr	4.0	4	At your own risk	3.8	4.0		
803	OmyMY5oUv7NXWptrPZuxXg	Fired Pie	1003 N Dobson Rd, Ste 106	53.0	38	At your own risk	3.3	3.0		
804	kUdC_ELKTqxJFtNvNBJ7XQ	Subway	6555 E Southern Ave	3.0	3	At your own risk	2.7	3.0		
805	FqEtpS6vzKna9qbjg_vRZw	El Taco Tote	1050 S Country Club Rd	21.0	10	At your own risk	3.8	4.0		
806	Eypm-MmwirNTiQCOJPtVBw	Filberto's	1755 W Main St	14.0	7	At your own risk	3.6	4.0		
807	9Wc9cypUeTtjkoPLkPsF-g	Native Grill & Wings	1947 S Signal Butte, Ste A	521.0	124	Worth Visiting	3.0	3.0		
808	2RNrD93tdvv691deX3vpWQ	Geno's Giant Slice	1720 W Southern Ave	15.0	26	Worth Visiting	4.0	4.0		
809	Z5jtjK4LGIkaARQrLKS-Lg	Jack In the Box	1911 S Power Rd	35.0	6	Its your say finally!	2.2	2.0		
810	tBQOZv_wWXsdzWql09A74Q	KFC	6837 E Main Street	22.0	25	Its your say finally!	1.6	2.0		
811	8ltZ8Q8lJKrHaXIRvYO7hA	Bubba Phatz BBQ	12 N Center	22.0	26	At your own risk	2.9	3.0		
812	yJWM768xijAw-MmlROktGA	McDonald's	321 W Mckellips Rd, Ste 106	5.0	3	At your own risk	3.3	3.0		
813	ODjmz6khn1wsa1palLOmmA	Taco Del Mar	1239 S Higley Rd	19.0	7	At your own risk	2.7	3.0		
814	HkG8Ucn1E1R4acyhFrywEA	First Watch - Breakfast, Brunch & Lunch	1939 S Val Vista Dr	184.0	163	Worth Visiting	3.7	4.0		
815	uNQFbFnQK-a68S1ktfD_yQ	Rosati's Pizza	2235 S Power Rd, Ste 118	42.0	40	Worth Visiting	4.2	4.0		
816	OkYwpGy4cHznqStfIQVA_w	Charley's Grilled Subs	1445 W Southern Ave	2.0	4	At your own risk	3.0	3.0		
817	p9JD02WiV5uzVNITH2qvpw	Thai Season	1245 West Baseline Rd	10.0	11	At your own risk	3.8	4.0		
818	oDxvrLYe5SiQKdJlGhheoA	Baja Joe's Mexican Cantina	1927 N Gilbert Rd, Ste 6	1827.0	285	Jewel of a place!	3.8	4.0		
819	a9strREjmyUp961wdhhA5w	Taco Bell	2760 South Alma School	159.0	17	At your own risk	2.6	3.0		
820	kn1moWlLuMgmnHIVyz2PQA	Sonic Drive-In	235 W University Dr	27.0	22	At your own risk	2.5	2.0		
821	LYgAf_vpMQU6JqBcTXg-Sw	Bobby Q - Mesa	1610 S Stapley Dr	912.0	414	Jewel of a place!	4.4	4.0		
822	q0hyzge6l3CML1GNAlaFCw	Cactus Moon Sports Grill	1017 N Dobson, Ste 108	456.0	90	At your own risk	2.2	2.0		
823	zrMGL9riavdJR4olXaACOQ	Brunswick Zone Mesa Lanes	1754 W Southern Ave	357.0	36	At your own risk	3.4	3.0		
824	02d6s2cnDKLllR4f3ykPug	Yogis Grill	929 N Dobson Rd, Ste 102	264.0	56	At your own risk	3.2	3.0		
825	fMbHYElmKq7NG9AkUk9KBg	Bogey's Steak & Seafood	Las Sendas Golf Club, 7555 E Eagle Crest Dr	17.0	6	At your own risk	3.3	3.0		
826	ikaff3b56-CXzXADJ6uY6w	Mikey's Family Restaurant	9333 E Main St	35.0	25	At your own risk	4.0	4.0		
827	Fx-11FHhKpx7inwuT1j_2g	T.G.I. Friday's	1720 S Power Rd	43.0	6	At your own risk	3.2	3.0		
828	8noITN_wTSpXU2tc9oNwTg	Auntie Pasto's	1859 W Guadalupe Rd, Ste 101	44.0	20	Worth Visiting	4.1	4.0		
829	m1LOUjVzAAoCS61BTL5i5g	Hodori Restaurant	1116 S Dobson Rd	1593.0	319	Jewel of a place!	3.7	4.0		
830	wJiC71DNRiUBQAede-qVEw	Sunnyside Breakfast Lounge	2823 N Power Rd, Ste 101	920.0	285	Jewel of a place!	4.1	4.0		
831	aNs7wSLFBu5JtCU4OH5RXw	BurgerFi	1939 S Val Vista Dr	563.0	253	Must Visit!	3.8	4.0		
832	zIKVlRqz6NeK_zDvTbtX4A	Arby's	953 N Dobson Rd	63.0	14	At your own risk	2.6	3.0		
833	0H9bomdciJmcqfojkxLnsA	Tokyo Joe's	1935 S Val Vista Dr	273.0	153	Worth Visiting	3.4	3.0		
834	bVPTxKhjj4qyTF7_43nY-g	Red Robin Gourmet Burgers	1636 South Stapley	551.0	88	At your own risk	2.6	3.0		
835	HVDh5T4Nb11pNsV48dfzxg	Subway	6731 East Brown Rd	13.0	5	Its your say finally!	2.0	2.0		
836	PlIeEj0LRr3p1rX5Svujgw	Firehouse Subs	2110 W Southern Ave, Ste 105	25.0	22	At your own risk	3.6	4.0		
837	uB2By0pTXV2JeM_CsMg7xw	Octane Cafe	9107 E Southern Ave, Ste 103	27.0	27	Worth Visiting	4.9	5.0		
838	_dfqxi1krqXmVHoGkfPnXg	Hibachi Grill Super Buffet	1164 W Southern Ave	190.0	136	At your own risk	2.6	3.0		
839	eI8PuSkycWDpbe7fBgJ1bg	Salad and Go	1040 W Southern Ave	68.0	57	Worth Visiting	4.2	4.0		
840	wP7rb72w0SMbwQ_tVV5TBw	At My Place Cafe	2121 W Guadalupe Rd, Ste 8	168.0	109	Worth Visiting	4.5	5.0		
841	Y7gp8KjfxuH7mlsSj9ewQw	Village Inn	1863 S Signal Butte Rd	127.0	33	At your own risk	3.1	3.0		
842	JTNdV6u3DK-wcqX7ZXl5hw	Pei Wei	3426 E Baseline Rd, Ste 121	698.0	150	Worth Visiting	2.7	3.0		
843	ryUt5vS7nAcsXVhC0jbO_A	Culver's	1263 S Crismon Rd	39.0	20	Worth Visiting	4.2	4.0		
844	jziUCL-ivgSk_taMqGcGPg	The Seafood Market	1910 S Gilbert Rd	2.0	4	At your own risk	3.5	4.0		
845	rfdMlP5V4p37n3cDDGLFbg	Salty Señorita	1860 S Stapley Dr	61.0	31	At your own risk	2.5	3.0		
846	p8URfi68QVheLkNlaIG-lA	The Oak Room	61 E University Dr	53.0	72	Worth Visiting	3.6	4.0		
847	nA3DdgIQVROeQg98YCyeZw	Gordy's Mexican Food	3701 E Southern Ave, Ste 3	6.0	14	Worth Visiting	4.4	4.0		
848	-uzKpTQrUQMKpNsAk24adg	Bricks Family Sports Grill	2235 S Power Rd, Ste 127	225.0	52	Worth Visiting	3.8	4.0		
849	eBM0sIlZSaMkpQLxkVgrjg	Septembers Bar & Grill	500 W Southern Ave, Ste 12	25.0	28	Worth Visiting	4.2	4.0		
850	n2PmOO8DyCGY1Tv2NBj4yA	The Egg & I Cafe	2823 N Power Rd	34.0	32	Its your say finally!	1.8	2.0		
851	4zHwXpQswfB9_j7X-zw7rA	Pita Island	1042 N Higley Rd, Ste 103	85.0	69	Worth Visiting	4.3	4.0		
852	D4BWyStFZzA7k8hqDmnyFw	Koreatown	1832 W Broadway Rd, Ste 100	579.0	267	Jewel of a place!	4.2	4.0		
853	kUz5-7Nm-gzQAmvgvegbLg	Saketini Japanese Sushi Bar and Lounge	1120 S Dobson Rd	688.0	175	Worth Visiting	3.6	4.0		
854	ZVG4n6LANMW_ahaJH8dlTQ	Arby's	6740 E Main St	36.0	12	At your own risk	4.1	4.0		
855	TPvVGmT4AY1mloktV-2Dpw	La Famiglia	1859 W Guadalupe Rd	166.0	111	Worth Visiting	3.7	4.0		
856	9IZX6ctv4ea6mc9gzu1flQ	Los Dos Molinos	260 S Alma School Rd, Ste 137	1642.0	411	Jewel of a place!	3.8	4.0		
857	i066yR2IDP4FWt6p-k9aFg	Ike's Love & Sandwiches	1130 W Grove Ave, Ste 110	1731.0	395	Jewel of a place!	4.4	4.0		
858	WfLSfwsw6iuXxpm4U6nVZQ	Salvadoreno Restaurant	303 E Southern Ave, Ste 113	379.0	101	Worth Visiting	3.9	4.0		
859	Hy0jGDoUwcudX2IbDGWWEA	Royal Thai Grill	321 W McKellips Rd	124.0	78	Worth Visiting	3.8	4.0		
860	i_qG7XpQw2ngHa7OdNJoOQ	Burger King	6820 E Superstition Springs	44.0	19	Its your say finally!	1.6	2.0		
861	Ybxl-MdPl4BUQ7Fc4xaj7A	Taqueria Cajeme	350 E University Dr	13.0	9	At your own risk	3.3	3.0		
862	XFhnPpO2x0nS-lVkqZSf_Q	5 & Diner	6353 E Southern Ave	186.0	58	At your own risk	2.8	3.0		
863	AcnQS_mpbOLFS_bDXRCebA	Pier de Orleans	61 E University St	56.0	36	At your own risk	3.0	3.0		
864	TCCiuifeDJqXXxjtOT7JuA	El Pollo Loco	1036 S Country Club Dr	53.0	11	At your own risk	2.5	3.0		
865	q4TSv7LWvUYTuZxy3-Tu4Q	Drunken Tiger	1954 S Dobson Rd, Ste 5	240.0	137	Must Visit!	4.2	4.0		
866	n4q9ocOlUw6YqGl7oGgQ-A	Sam's Famous Subs	6807 E Broadway Rd	8.0	23	Worth Visiting	4.5	4.0		
867	Ibd9jfvPecU18-7ocb-1yA	Papa Murphy's	1229 S Power Rd, Ste B5	20.0	4	Worth Visiting	4.8	5.0		
868	gFqLYzm_erOkjDwedVE7QA	Spice Spirit Chinese Cuisine and Bar	1995 W Main St, Ste 101	47.0	32	At your own risk	3.8	4.0		
869	T2DvmUw_JUREb-rsDk3LBQ	GMANN'S Restaurant & Lounge	7303 E Main St, Ste 115	27.0	9	At your own risk	2.9	3.0		
870	04u-szAykldu-caSDHQaKA	Hot Wok Restaurant	2639 E Broadway Rd, Ste C107	55.0	47	At your own risk	3.0	3.0		
871	LIWc7LI1w2GbuEsTLwjWLg	The Ship Yard	1 Main St, Eastern Point	3.0	3	At your own risk	3.7	4.0		
872	7vPI7feAokYh3ZN9a0drOg	Redstone Grill	1600 S Country Club	14.0	9	At your own risk	2.4	2.0		
873	GzK0oXjFHmjyJDMIEJCFKg	Sassy's Cafe & Bakery	2729 E Main St	110.0	78	Worth Visiting	4.0	4.0		
874	TulmRC5V0--dnXYd_GOSvA	Golden Gate Chinese Restaurant	2640 W Baseline Rd	284.0	180	Must Visit!	4.1	4.0		
875	EUhjQecCVsyxPXE20DFsaw	Islamorada Fish Company Restaurant	1133 N Dobson Rd	272.0	84	At your own risk	3.1	3.0		
876	d7S0CLqE_v4fVJLPhY1IDA	McDonald's	2001 N Country Club Dr	78.0	26	Its your say finally!	1.8	2.0		
877	pzAOzVbV0zh3_savsdD7-g	Genos Pizza & Cheesesteak	9937 E Baseline Rd, Ste 105	31.0	47	At your own risk	2.5	3.0		
878	ejXmDLQMhzRI2VkZkvs-RQ	Urban Heat	1749 W Main St	15.0	4	At your own risk	3.8	4.0		
879	_rXRnGcU3RFtsehmdL0ucw	Rosa's Mexican Grill	328 E University Dr	258.0	150	Worth Visiting	3.8	4.0		
880	DwfOyiI7x7ei2mHcoPwljQ	Subway	1021 N Ellsworth Rd, Ste 101	5.0	4	Its your say finally!	1.8	2.0		
881	WxNGCzvx10GwJchaeHNfpA	Subway	1332 S Country Club Dr	7.0	6	Its your say finally!	2.3	2.0		
882	yk8hg2Q6_m5Rviqq_eAaGA	Thai House Restaurant	1155 S Power Rd	277.0	140	Worth Visiting	3.9	4.0		
883	yF9G4dJAm94pfnEWzPtPYQ	Organ Stop Pizza	1149 E Southern Ave	593.0	288	Jewel of a place!	3.8	4.0		
884	DgZ-pZUo3drzpiCDlDr9IQ	unPhogettable	66 S Dobson Rd	2516.0	600	Jewel of a place!	4.2	4.0		
885	q7zN2YFdNvi5mtg3uJ7tLg	Applebee's Neighborhood Grill & Bar	2032 East Baseline Rd	270.0	79	At your own risk	2.5	2.0		
886	SYHBqzFwxHNsBmIoVW4ACw	Sonic Drive-In	647 E McKellips Rd	6.0	5	Its your say finally!	2.2	2.0		
887	ZvWT-5SzUObzIcNz6VP7XA	Barro's Pizza	1130 W Grove Ave	6.0	16	At your own risk	2.6	3.0		
888	hGuyBaY7HUHCzeSzZMBPYw	Wendy's	2019 N Power Rd	56.0	19	Its your say finally!	1.7	2.0		
889	5Ckj7YURoNqFrsFQTJVVHQ	Hungry Howie's Pizza	3614 E Southern Ave	26.0	23	Its your say finally!	2.0	2.0		
890	Swhv4VIfKYm2lvKVlHQK4A	Subway	1221 S Gilbert Rd	15.0	4	At your own risk	3.5	4.0		
891	3Uu92zZVhtV4GVIMS74-7g	Pita Pit	1754 S Greenfield Rd	61.0	23	At your own risk	3.5	4.0		
892	Dd1w7xR7Xs3bthwusgy33Q	Lotus Deli	2043 S Alma School Rd	99.0	52	Worth Visiting	4.4	4.0		
893	o2UpKOPWQIOdvHGfQy2gyA	Subway	1152 N Power Rd, Ste 101	1.0	4	Its your say finally!	2.2	2.0		
894	4TpkQBwG4syaxn25jMeiQg	Tous Les Jours Bakery Cafe	1133 S Dobson Rd	44.0	17	Worth Visiting	4.7	5.0		
895	XURVF3UPIfuMbckfcu5Ztg	Thai Kitchen	10720 E Southern Ave	151.0	108	Worth Visiting	4.0	4.0		
896	b-bHa-ziECvPpp9AsTBlRw	Taco Bell	2028 North Power Road	124.0	12	At your own risk	2.6	3.0		
897	Ytj0gEttgc_Hi910HjY4Iw	Classic Grille	1445 W Southern Ave	6.0	5	At your own risk	2.6	3.0		
898	QRSuHZnzHeuS4lHw8RHWWw	Kong  Fu Gyoza	66 S Dobson Rd	38.0	19	Worth Visiting	4.2	4.0		
899	w31zHo_nneHsYLa0iEPZJw	McDonald's	857 N Dobson Rd	44.0	19	Its your say finally!	2.2	2.0		
900	HqXL4eRPuMkeBVmSuDm_HQ	Sai Wan Bistro	6638 E Superstition Springs Blvd	30.0	11	At your own risk	3.3	3.0		
901	BgQ5ob0QiZfO5YbgI7VyFw	Blue Adobe Grille	144 N Country Club Dr	1846.0	515	Jewel of a place!	4.1	4.0		
902	2PCmdNMtG3zLp7dBH4Gxfg	LA Crab Shack	1948 W Broadway Rd, Ste 101	143.0	47	Worth Visiting	4.2	4.0		
903	0VGD6b_oSS_k9n4jVIudaA	Jack In the Box	1145 W University Dr	12.0	4	Its your say finally!	1.2	1.0		
904	bUO7a2oTcynlEwaulDI8_A	de la Cruz Bistro	10 W Main St	100.0	71	At your own risk	2.8	3.0		
905	XOKeMAuRsVkZARAnv2k7Aw	Domino's Pizza	340 W University Dr	7.0	10	At your own risk	2.4	2.0		
906	rtLYjeiP32wtcYQsUbzJgA	Charlie D's Catfish & Grill	Fiesta Mall, 1445 W Southern Ave	13.0	6	Its your say finally!	2.0	2.0		
907	BgwKts4y3DvZGCI0GogLpA	Marco's Pizza	446 N Higley Rd, Ste 105	10.0	15	At your own risk	3.9	4.0		
908	zo8hCKJPpVTFnhqj08KInQ	Dairy Queen	629 E Main St	30.0	10	At your own risk	3.1	3.0		
909	U-d9doJXDRpvfozdU5-JrA	Abbey Gardens	1837 W Guadalupe Rd, Ste 107	6.0	4	At your own risk	3.0	3.0		
910	L_CA24PUcqUPBY5UPF-P9A	Firehouse Subs	10720 E Southern Ave, Ste 112-D	188.0	41	At your own risk	3.6	4.0		
911	p5BiVlgXg8ZQVkHswOG4Bw	Subway	4425 E McKellips Rd	32.0	11	Its your say finally!	2.0	2.0		
912	6kRi4YScqY1iK37Xmy2FpQ	Philly Steak & Wings	1450 W Southern Ave	470.0	93	Worth Visiting	4.0	4.0		
913	aKsM_Dt1Rpg9zRGdHzTnIw	Caffe Boa Bistro	2837 N Power Rd, Ste 102	33.0	40	At your own risk	3.8	4.0		
914	0a2fKfP6_PIx0djDrcln6w	Subway	1911 W Main St, Ste 1	29.0	6	At your own risk	2.8	3.0		
915	7aIT103VQokS0cSk1xnTuQ	Burger King	9154 E Main St	26.0	9	Its your say finally!	1.3	1.0		
916	KSh2Vr-nvAsbZqtKibtWSQ	Pizza Patron	354 N Country Club Dr	11.0	6	Its your say finally!	1.7	2.0		
917	CIb1HTCKrOJ-BDWQDrkoOw	In-N-Out Burger	1342 S Alma School Rd	693.0	72	Worth Visiting	3.5	4.0		
918	L2YYajGiMs1j1UXZpcj4Qw	Taco Bell	352 E Brown Rd	23.0	10	At your own risk	3.0	3.0		
919	epWUSVMy4iBNoIyoymTt_g	Pedritos Mexican Food	2753 E Broadway Rd	18.0	13	At your own risk	3.3	3.0		
920	8UH1z6wfAwpax4o1slD9EA	Chopstix	1229 S Power Rd, Ste 102	15.0	9	At your own risk	4.2	4.0		
921	-sNi7U9seVfCr8T8nkWd_w	Rumbi Island Grill	1902 S Val Vista Dr	356.0	101	Worth Visiting	3.9	4.0		
922	gICgO_5--4_eFosWYL04pQ	International House of Pancakes	913 N Dobson Rd	159.0	20	Its your say finally!	2.2	2.0		
923	R_M4P9XetEM-aLE7eHdthw	Crazy Sushi & Crab	1310 S. Longmore	197.0	160	Must Visit!	4.0	4.0		
924	xphMonhn4PxoflUjgE_RXg	Sonic Drive-In	1229 N Power Rd	52.0	15	Its your say finally!	1.8	2.0		
925	FGzuLQlBWlhcI4lzqe__Mw	Uno Chicago Grill	1633 S Stapley Dr	2.0	3	At your own risk	3.7	4.0		
926	C-XK1u2zybUaMODcPOd5mA	My Big Fat Greek Restaurant	6447 E Southern Ave	253.0	62	At your own risk	3.2	3.0		
927	kctSmjXXK_1laQV7J8-3Cg	R.T. O'Sullivan's	6646 E Superstition Springs Blvd	368.0	77	At your own risk	3.1	3.0		
928	AAxn6jh7zzMk99TMyWgGkQ	Andrews BBQ	2110 W Southern Ave	9.0	6	At your own risk	3.5	4.0		
929	B8ym13fwCHn4UdrHe-MUPw	La Tiendita Colombian Restaurant	456 W Main St	211.0	105	Worth Visiting	4.3	4.0		
930	nGqj3Hjx_daTMzFke7g6aQ	Straight A Cafe	5855 E Still Cir	39.0	3	At your own risk	3.3	3.0		
931	A3lgV--HMpjGzT5mpyLbJQ	Jack in the Box	2846 E Main St	41.0	4	Its your say finally!	2.0	2.0		
932	Ty3SvEgWPNOEQoKV8XZ0JA	Subway	1130 W University Dr	37.0	6	Its your say finally!	2.0	2.0		
933	yJarohbMh2US0R2gJYkexA	Subway	425 N Stapley Dr, Ste 104	28.0	5	At your own risk	2.8	3.0		
934	Ag5FrqOMQGAKXqdIcpklVw	McDonald's	9145 E Main St	34.0	4	Its your say finally!	1.8	2.0		
935	TtaXPsMrTGyPsAlO5LFQ6w	Tao Yuan Chinese Restaurant	4419 E Main St, Ste 117	21.0	37	At your own risk	3.5	4.0		
936	5UkLNg3kgxwPBNO6oz5l3Q	B's Fiesta Kitchen	1157 N Ellsworth Rd, Ste 102	55.0	33	Worth Visiting	3.9	4.0		
937	qablZKWgueQ4UF_QRT46mA	Dairy Queen	2754 S Alma School Rd	108.0	36	At your own risk	2.7	3.0		
938	QBN_TcWQ1mZrzekFM4p0LA	Buca di Beppo	1730 S Val Vista Dr	452.0	179	Worth Visiting	2.9	3.0		
939	V45PfGw6FMrP4FmB8pFnIw	Hollywood Alley	2610 W Baseline Rd	147.0	53	Worth Visiting	3.9	4.0		
940	01xTdrNUuTOAyH7NaRWcUA	Mellow Mushroom	1665 S Stapley Dr	473.0	233	Must Visit!	3.3	3.0		
941	BnWDUUnDGYK0tIKvtmBP0g	Hungry Howie's Pizza	2050 W Guadalupe Rd, Ste 6	17.0	29	Its your say finally!	2.1	2.0		
942	jEdBVThIOKJ5rVHy_0nbnA	Subway	937 N Dobson Rd, Ste 105	54.0	3	Its your say finally!	2.3	2.0		
943	4rGj1j9jApydjk8_ALHDWA	Food Court At Fiesta Mall	1445 W Southern Ave	50.0	4	At your own risk	2.8	3.0		
944	__IFWGnWgMJV-55JIQfzjw	Chili's	1951 S Signal Butte Rd	337.0	81	At your own risk	2.6	3.0		
945	MO-C3o6DFqLBK1Z1qA-f4g	Burger King	10025 E Southern Ave	5.0	11	Its your say finally!	1.3	1.0		
946	UirO9lSdO2cELZ3fOg5rOw	Las Sendas Golf Club	7555 E Eagle Crest Dr	75.0	32	At your own risk	3.3	3.0		
947	x_9vVfNq3hPAsaa3FdEBhg	Firehouse Subs	1829 N Power Rd, Ste 109	208.0	38	At your own risk	3.7	4.0		
948	bf1N6Kzjy5sWTScBJZjJHw	Logan's Roadhouse	102 Bass Pro Dr	45.0	28	At your own risk	2.5	3.0		
949	K4LhdoEPzTdN-xghwG-HmQ	Chicken Noodle House	66 S Dobson Rd, Ste 106	20.0	8	At your own risk	2.8	3.0		
950	Ctg4mWJPyVSMj5IxGo72xA	Pizza Romano	9221 E Baseline Rd, Ste 101	11.0	30	At your own risk	3.5	4.0		
951	wCKK5n4Xh4L44gigTpBNZQ	Lakeshore Restaurant	14011 N Bush Hwy	109.0	53	At your own risk	2.6	3.0		
952	1BCTS8QRO-g1FH_TaP2tBA	Jack in the Box	525 N Stapley Dr	49.0	18	Its your say finally!	2.0	2.0		
953	F6hmPPx5M6gSD_m8GMNX-A	Bread Basket Bakery Cafe	2820 E University Dr, Ste 110	7.0	12	Worth Visiting	4.3	4.0		
954	_HboH55t0MnGVaDxzuogdQ	Rubio's	1804 S Signal Butte, Ste 101	284.0	47	At your own risk	3.6	4.0		
955	xmARZ_MuSfrQCXP4e8RQjg	Nello's Pizza Mesa	2950 S Alma School Rd	911.0	230	Jewel of a place!	4.2	4.0		
956	S4rayoybNSbkmUBpozG_2A	KFC	1950 W Baseline Rd	47.0	21	Its your say finally!	1.7	2.0		
957	wIMhHjK6LuGsvpXWR4ntPg	Tosinos Mexican Grill	2235 S Power Rd, Ste 120	292.0	127	Worth Visiting	4.1	4.0		
958	HVlDheU0-Vqrv9bhNqyIyw	STATS Sports Grill	860 N Riverview	99.0	21	At your own risk	3.3	3.0		
959	q1g2AKrd6fTKeylQ1yZwIw	McDonald's	1460 W Southern Ave	34.0	16	Its your say finally!	1.6	2.0		
960	nxM6jNyKDgAOh7MAG-VJ_g	Charleston's	1623 S Stapley Dr	606.0	246	Must Visit!	4.0	4.0		
961	7I6heMTBTG3i_M6zZYJQRQ	China City Super Buffet	6005 E Southern Ave	2.0	5	Its your say finally!	2.4	2.0		
962	3gHvqo_7ujCC0OAbhJPLWA	Chipotle Mexican Grill	2849 N Power Rd	322.0	36	At your own risk	3.8	4.0		
963	uYDScUhTHjtnnxmzy4fgPQ	Jack in the Box	1232 W Baseline Rd	91.0	26	At your own risk	2.4	2.0		
964	h3s8YP-SXkpgJwDzH9XOjw	Chubby Hubby BBQ Sport & Grille	155 S Power Rd	16.0	11	Its your say finally!	1.6	2.0		
965	fgm7DKVy1wuod6FTPvZqRw	China Palace	5761 E Brown Rd, Ste 1	76.0	60	At your own risk	3.2	3.0		
966	_reykENmCBh03iczpFAufg	Sakana Sushi & Grill	1853 S Power Rd	1427.0	176	Must Visit!	4.0	4.0		
967	Wxuym8s_AXGkLtnS7HGbCA	Filiberto's Mexican Food	2737 N. Power Rd	4.0	16	At your own risk	2.6	3.0		
968	94J5iU3DZzcvBG9DlJubvg	Village Inn	1155 S Dobson Rd	336.0	73	At your own risk	3.0	3.0		
969	GvEjbCm5sNdLZ4fzJ9hvUQ	Bahia De Kino	1040 W Broadway Rd	9.0	6	At your own risk	3.3	3.0		
970	cxVqsH6a5ro5PaWssb38kw	Steak And Stone	2613 N Thunderbird Cir	651.0	367	Jewel of a place!	4.1	4.0		
971	YsqOYGnY3p-20sspdOUYSQ	China China Restaurant	1034 E Main St	21.0	26	At your own risk	4.0	4.0		
972	VeNmTV_F4xqBeTW7mLGpxw	El Super	1251 E Southern Ave	3.0	5	At your own risk	4.0	4.0		
973	_pJU90C24bdOq19qNvTp7A	Omega Gyros	1055 N Dobson Rd, Ste 106	144.0	50	Worth Visiting	3.8	4.0		
974	6MpRsUKPpGUXklU2bYHUDg	Chili's	1025 N Dobson Rd	536.0	104	At your own risk	2.5	3.0		
975	x6KliZhKHW1sD-0fDnp_cQ	The Duchess bar and Grille	3929 E Main St, Ste 2	20.0	10	At your own risk	3.5	4.0		
976	tL35ZW613PCPqGLbBuIlEQ	JW's Cafe	The Deserama Plaza, 7145 E Main St	15.0	7	At your own risk	2.6	3.0		
977	yynqjo-lHyMVIrhLZ5jGXg	Poke Fuzion	1230 E Baseline Rd	64.0	24	Worth Visiting	4.5	4.0		
978	wP8gL4KNYQQktelE-PSeFw	LJ's Pizza Restaurant	33 N Miller	38.0	23	Worth Visiting	4.5	4.0		
979	XmrOZ6iLoPzXfwQesveyTA	Pita Palace	1445 W Southern Ave	1.0	3	Worth Visiting	5.0	5.0		
980	NUoQdhhoGY2KvuutPbQ8GA	Taco Bell	1125 S Dobson Rd	90.0	20	At your own risk	3.5	4.0		
981	zcgCOV4AYAHG8LkC0ticSA	El Potrero Carniceria	624 W Broadway Rd, Ste 205	2.0	3	Its your say finally!	2.3	2.0		
982	vhImhRvHgAsUnBvVcRYRkQ	The Beer Research Institute	1641 S Stapley Dr, Ste 104	1142.0	306	Jewel of a place!	4.2	4.0		
983	IsCbJlfTsZQv6fFSEbzHVQ	The Woodshed II	430 N Dobson Rd	351.0	59	At your own risk	3.3	3.0		
984	R7Aq67tp9Ey_V9tGr_oceg	Del Taco	1842 S Signal Butte Rd	104.0	20	Its your say finally!	2.0	2.0		
985	USbeHpw9-zMtGct92LtJYg	Venezia's New York Style Pizzeria	5057 E McKellips Rd	687.0	174	Must Visit!	4.0	4.0		
986	ONc1Rtd9sIxoQdTvO_7pew	Burger King	2024 E Southern Ave	30.0	14	Its your say finally!	2.1	2.0		
987	RWMiAe2Pi-7KTMjREoyxdg	Denny's	1330 S Power Rd	251.0	36	At your own risk	3.1	3.0		
988	VAXp38_w_6L8iHxYIcuGAQ	Jack-In-the Box Drive Thru	440 E Southern Ave	7.0	9	Its your say finally!	1.9	2.0		
989	D3SI5laInjyu2539v4gTnQ	Los Juniors Mexican Food	415 E Mckellips Rd	2.0	7	At your own risk	3.7	4.0		
990	GRs6OxKZREAwA_Nmp2GmVw	Amados Mexican Food	2729 S Alma School Rd	206.0	46	At your own risk	3.5	3.0		
991	zWrwVNAvrtVAhcDRWJJMEw	Pachuca - A Healthy Mexican Grill	4545 E McKellips Rd, Ste 108	5.0	3	Its your say finally!	1.3	1.0		
992	I3dQmMkfqMsThMAuqIkooA	Smashburger	2837 N Power Rd, Ste 102	387.0	136	Worth Visiting	3.3	3.0		
993	x__C_UceKF4bWSRZilWWzw	Subway	1229 E Mckellips Rd, Ste 104	15.0	6	At your own risk	2.8	3.0		
994	aFJUDxHbALU-a7bfejpF2Q	The Grid: Games & Growlers	525 S Gilbert Rd	115.0	49	Worth Visiting	4.2	4.0		
995	OYmloVC0p9qfkXvDTZvzcw	Salsita 14	1501 E Main St	3.0	7	At your own risk	3.0	3.0		
996	PE8GYJgLMOyXWV3aACZTCQ	Rosati's Pizza	3654 N Power Rd	11.0	9	Its your say finally!	2.1	2.0		
997	RbGsqfcW1f8MFo_aKvT8Vw	Hue Gourmet	66 S Dobson Rd, Ste 126	281.0	52	Worth Visiting	3.9	4.0		
998	flCZyw8UBZF41dKMn8k_GQ	Joey's PSG	1038 E Main St	47.0	39	Worth Visiting	4.8	5.0		
999	stELNI9yN8wsgWWt0Im_kw	T.C. Eggington's	1660 S Alma School Rd, Ste 129	1399.0	403	Jewel of a place!	4.1	4.0		
1000	33WmYtQdklKb4OlEjnH6vQ	The Muffin Girl	456 W Main, Ste F	14.0	15	Worth Visiting	4.9	5.0		
